CatchIDN,DwnCatchIDN,Watershed,rep_x,rep_y
123513,123514,Laguna Coast,-117.74476692643012,33.597380377190845
123515,2517,Laguna Coast,-117.74633704271255,33.60006792930854
123517,123647,Aliso,-117.72278580366844,33.55036373939437
123516,123621,Aliso,-117.72551901676002,33.5468404427977
123520,123518,Aliso,-117.71950321897906,33.55432529757985
123521,123519,Aliso,-117.71911779357376,33.556579686671796
123522,123518,Aliso,-117.71925065919913,33.55557452007574
123523,123519,Aliso,-117.7188999434444,33.557825128596136
123525,123519,Aliso,-117.71966102513473,33.565347318365696
123527,123526,Aliso,-117.719229175229,33.56796156787121
359,321,Aliso,-117.70786066835895,33.5608317366555
321,360,Aliso,-117.70846184511527,33.55738420361228
123530,107,Aliso,-117.70529003750187,33.5800637292367
123532,123531,Aliso,-117.70273104045438,33.58753516322531
123533,123531,Aliso,-117.70304754918587,33.58632508489698
123534,123531,Aliso,-117.70472450970985,33.58600198762413
123535,123531,Aliso,-117.70466252293568,33.582711642660996
123536,123531,Aliso,-117.7027183201985,33.589108980459
184,123531,Aliso,-117.7077808139299,33.586461554980374
123538,123531,Aliso,-117.7064564475871,33.58764045216947
123539,123531,Aliso,-117.70661108389422,33.58671310217155
123540,123531,Aliso,-117.7072826448466,33.58613951510592
123541,123531,Aliso,-117.70807599290814,33.585267929754785
123542,12,Aliso,-117.67557879705006,33.627918709157754
123544,12,Aliso,-117.67584847669349,33.62587195597879
15,123546,Aliso,-117.67395996361314,33.62916833254628
123648,123546,Aliso,-117.66558454225792,33.62703117082913
123551,4296,San Juan Creek,-117.66595849942314,33.6225439721873
123557,4304,San Juan Creek,-117.66684323584857,33.60548206104008
123556,4304,San Juan Creek,-117.67306061833585,33.60395559022944
123552,4304,San Juan Creek,-117.6751770221271,33.60754173940349
4304,4510,San Juan Creek,-117.67242809996063,33.60531942437812
123553,4304,San Juan Creek,-117.67170747082469,33.607216404801555
123554,4304,San Juan Creek,-117.67129061682803,33.60797246470739
123560,4434,San Juan Creek,-117.65027755396925,33.61715304872091
123561,123558,San Juan Creek,-117.64557869065587,33.62142605207501
4499,123558,San Juan Creek,-117.64982916258546,33.62648657172768
123558,123560,San Juan Creek,-117.64932876601242,33.621642698191955
123562,4434,San Juan Creek,-117.65114565994416,33.606896715846915
123563,4434,San Juan Creek,-117.64524922928246,33.610607766903826
123564,4434,San Juan Creek,-117.64463085218898,33.608978153562745
12318,0,San Juan Creek,-117.68300246578687,33.46337677650159
12319,12318,Dana Point,-117.68445342681852,33.463505915630975
4255,12318,San Juan Creek,-117.68213623961076,33.46724896133772
4659,4658,San Juan Creek,-117.67881471010452,33.47657326638901
4247,4660,San Juan Creek,-117.67408586683902,33.48034282892335
4561,4660,San Juan Creek,-117.67624324697127,33.483902358975
12342,123719,San Juan Creek,-117.66998958129989,33.4883138266858
12343,4239,San Juan Creek,-117.67282619397167,33.48404985870148
123444,4239,San Juan Creek,-117.66978157635606,33.48515683130768
123447,4239,San Juan Creek,-117.66927284727913,33.489456006238896
123448,123720,San Juan Creek,-117.66240265559226,33.49633870644276
123449,123723,San Juan Creek,-117.65415693699426,33.49832823298344
123450,123725,San Juan Creek,-117.64635833944408,33.498489258614235
123453,123726,San Juan Creek,-117.64665311407123,33.50629992578994
4584,4586,San Juan Creek,-117.64113623531426,33.50724452836802
4228,123727,San Juan Creek,-117.63209358935504,33.51349426266
123459,4215,San Juan Creek,-117.63059692193073,33.52075124642789
123460,4215,San Juan Creek,-117.61855041360609,33.51999739397482
123473,123799,Aliso,-117.70758715712526,33.52993707619271
123474,123801,Aliso,-117.70212585376909,33.53259353019506
123481,2525,Laguna Coast,-117.75893690724423,33.51556049700982
2469,123483,Laguna Coast,-117.77002191049266,33.53072430443176
123483,2516,Laguna Coast,-117.77116999502755,33.52887772724594
123485,2458,Laguna Coast,-117.76481884410478,33.54532367878785
123486,2457,Laguna Coast,-117.76691010913433,33.54331999745888
123487,2457,Laguna Coast,-117.77025942427152,33.53899915690512
123489,123487,Laguna Coast,-117.77047964019778,33.5379598425543
2486,2464,Laguna Coast,-117.76904025585497,33.535614340308015
2464,123490,Laguna Coast,-117.76986947474549,33.53378214126235
123651,2553,Laguna Coast,-117.77532070117653,33.54380132684143
2541,0,Laguna Coast,-117.78930911694846,33.543806806828144
123497,123703,Laguna Coast,-117.78503181837965,33.54412159164263
123496,123494,Laguna Coast,-117.7871110356462,33.543855557191236
123498,123703,Laguna Coast,-117.78468076121723,33.54529527494252
123500,2377,Laguna Coast,-117.78203476892024,33.54846563009136
123499,2375,Laguna Coast,-117.78243049201953,33.54679036420518
2382,2377,Laguna Coast,-117.78169156383265,33.55101382701028
123507,2377,Laguna Coast,-117.77984550072264,33.54908233327363
123518,123619,Aliso,-117.71893123807243,33.55413446777726
123519,123518,Aliso,-117.71770870510434,33.557620737647326
123524,123519,Aliso,-117.7171144044103,33.56244349803016
123526,123524,Aliso,-117.71694405206307,33.56761269589789
123531,70,Aliso,-117.70444673021673,33.58706941452641
123543,12,Aliso,-117.67696131491202,33.62641378206966
123545,12,Aliso,-117.67466520039332,33.6263527668721
12,123626,Aliso,-117.67546853496853,33.626357581723624
123548,123546,Aliso,-117.67151728700352,33.62889887817869
123547,123546,Aliso,-117.66742937043477,33.62785815615353
123549,123546,Aliso,-117.66845690556659,33.62923750965892
123550,123765,Aliso,-117.66375058312946,33.62949428408193
4297,123564,San Juan Creek,-117.64014908695779,33.61439696444966
12566,4528,San Juan Creek,-117.65169176994043,33.604375528852955
4310,4528,San Juan Creek,-117.65030524204751,33.60279263253254
123569,4527,San Juan Creek,-117.657082976818,33.59740468815439
123570,4527,San Juan Creek,-117.6583618247272,33.594065508625626
123571,4109,San Juan Creek,-117.65816578599829,33.589861236946106
123568,4527,San Juan Creek,-117.65496096524086,33.59570464772211
123572,4536,San Juan Creek,-117.6712578966395,33.59129235407997
123574,4602,San Juan Creek,-117.66689867587557,33.49564678852364
123576,4602,San Juan Creek,-117.66650784169428,33.49696554426011
123578,4602,San Juan Creek,-117.66466619641403,33.49597495132055
123579,4602,San Juan Creek,-117.66480540772923,33.49385455152059
123586,4216,San Juan Creek,-117.66788226170573,33.50923233767601
123584,4216,San Juan Creek,-117.66946061173607,33.50110262481015
123585,4216,San Juan Creek,-117.66714513735509,33.503142235161704
123583,4216,San Juan Creek,-117.66718833151445,33.498891141755465
123582,4216,San Juan Creek,-117.66642753070798,33.49859341520674
123587,4205,San Juan Creek,-117.68330425892188,33.52642736629514
123588,4208,San Juan Creek,-117.67103646257905,33.532315545860726
123590,123589,San Juan Creek,-117.67839639283437,33.544595565082844
123591,123589,San Juan Creek,-117.67593925360445,33.542910099675325
123655,123589,San Juan Creek,-117.67867403152825,33.53959558663291
4185,4205,San Juan Creek,-117.67898551018757,33.53407537574387
123589,4185,San Juan Creek,-117.67517936582126,33.54109539299844
123594,123589,San Juan Creek,-117.6741876609841,33.54365011278145
123592,123589,San Juan Creek,-117.67402760187413,33.53771569988868
123595,4156,San Juan Creek,-117.66347380522907,33.550821205004965
123596,123590,San Juan Creek,-117.66994668044217,33.54709165602073
123598,4161,San Juan Creek,-117.67511332478996,33.5559057907482
4161,123590,San Juan Creek,-117.67668078065978,33.55239689300116
123599,4161,San Juan Creek,-117.67643126032395,33.553946257896335
123600,4539,San Juan Creek,-117.67824912470643,33.563892703775785
123601,4539,San Juan Creek,-117.67428116903264,33.56203691356707
123602,4539,San Juan Creek,-117.67528214330848,33.55914065909752
123603,4607,San Juan Creek,-117.66416937654697,33.53770562419879
123610,4536,San Juan Creek,-117.66914790113711,33.58557484108597
123607,123606,San Juan Creek,-117.67490971788055,33.58395625243723
123606,4538,San Juan Creek,-117.67385524087342,33.583824049334595
123609,123606,San Juan Creek,-117.67211748519465,33.581644210827974
123608,123606,San Juan Creek,-117.67177411076221,33.58399893963832
123614,4034,San Clemente,-117.59817715454923,33.41342447742152
123613,4034,San Clemente,-117.59451556319826,33.41417785747577
3972,12279,San Clemente,-117.60468751445225,33.41268899307558
123617,123615,San Clemente,-117.60108745964963,33.41195885750426
123615,12279,San Clemente,-117.60206434154897,33.4126905240366
123616,123615,San Clemente,-117.60201504705904,33.41200663898874
123618,123617,San Clemente,-117.60020659978797,33.41307301867798
123647,123621,Aliso,-117.72138388675583,33.55014820122845
234,123624,Aliso,-117.74388638935963,33.51577854895041
123573,4602,San Juan Creek,-117.6653222925255,33.49122737413653
4602,4239,San Juan Creek,-117.66576455100729,33.49373847647578
123577,4602,San Juan Creek,-117.66471726434054,33.49743134653296
123581,4216,San Juan Creek,-117.6643826476479,33.50070684809003
123580,4216,San Juan Creek,-117.6648042134402,33.49858266092913
158,123803,Aliso,-117.69237533005256,33.54144970001178
123605,123606,San Juan Creek,-117.6670447602997,33.58176276871835
123619,123620,Aliso,-117.71837160639768,33.55180737273912
123620,123621,Aliso,-117.71822869399338,33.550601395697086
123621,123622,Aliso,-117.72302033222911,33.546374036211915
123622,123623,Aliso,-117.74076591874862,33.537179336537875
123623,123624,Aliso,-117.7383430206807,33.523853011675996
123624,327,Aliso,-117.74411761252506,33.51451995163484
123626,123649,Aliso,-117.67935348437433,33.627170852896214
123649,123751,Aliso,-117.68048525953799,33.62794913103964
123638,0,Dana Point,-117.7033491988496,33.4626863475504
123640,0,San Mateo,-117.5687782329194,33.45436642597514
123642,123640,San Mateo,-117.5692203560278,33.45756195734356
123674,4052,San Clemente,-117.66943063444938,33.45691465695691
123643,12314,San Clemente,-117.67061743927552,33.45810308695263
12317,3950,San Clemente,-117.6715417061536,33.459041700537796
123645,12314,San Clemente,-117.67303851883142,33.45886386758282
12315,12316,San Clemente,-117.67391683487782,33.46056458890039
123656,12327,San Juan Creek,-117.67586698665515,33.46163062843697
123658,2254,Dana Point,-117.69697642800125,33.47931976374677
123659,2335,Dana Point,-117.69317863173984,33.47422086608797
123661,4252,San Juan Creek,-117.69001191589908,33.47576367835008
123662,2235,Dana Point,-117.71547284378275,33.48168042164453
123663,2305,Dana Point,-117.7161725635343,33.48266455673739
123665,2237,Dana Point,-117.72140244015102,33.48748410816477
2280,0,Dana Point,-117.70687283178562,33.461835689956004
123668,0,Dana Point,-117.71991818765227,33.47497366960158
123669,0,Dana Point,-117.71366826769643,33.4613558443356
123673,2282,Dana Point,-117.69438831245697,33.46663174510908
123680,184,Aliso,-117.70883229693808,33.5862992280296
123681,89,Aliso,-117.7373801718264,33.58323306607758
123682,309,Aliso,-117.73931080058594,33.58283982465922
123683,309,Aliso,-117.7399887858047,33.57971376217394
123684,91,Aliso,-117.72943743399298,33.5749254633692
123657,4251,Dana Point,-117.69236102826403,33.49200462028621
123664,123787,Dana Point,-117.72291925019181,33.48320427729243
123666,123664,Dana Point,-117.724113089236,33.48702344028247
123670,0,Dana Point,-117.71596689119818,33.46785833440383
123671,0,Dana Point,-117.71463877734564,33.46513786717216
123672,0,Dana Point,-117.71430198517744,33.462986011544594
123685,4041,San Clemente,-117.61865799016076,33.45421695587297
123686,12190,San Clemente,-117.62081157492028,33.44703791475479
123687,4085,San Clemente,-117.625785583936,33.447128601145906
123688,2408,Laguna Coast,-117.73869111997783,33.58756926426917
123689,123690,Aliso,-117.71468746135625,33.57437228362765
123690,123729,Aliso,-117.7153466771301,33.571727667336404
123691,4119,San Juan Creek,-117.63519681175883,33.582518963715685
123692,4441,San Juan Creek,-117.6322541354819,33.57826635556793
123693,12244,San Juan Creek,-117.59660432738926,33.54168091286878
123694,12243,San Juan Creek,-117.60228931710851,33.53843377572869
123695,12242,San Juan Creek,-117.60051852891814,33.53995119506096
123696,123694,San Juan Creek,-117.59805158474435,33.54369680414919
123697,4177,San Juan Creek,-117.59994488305121,33.549646297392925
123698,123700,San Juan Creek,-117.67184230474547,33.473437550922796
123699,123700,San Juan Creek,-117.66952106127238,33.47254120637824
123700,4254,San Juan Creek,-117.67383737897374,33.473783970806785
123701,12203,Laguna Coast,-117.79429928246066,33.549163491727086
123702,0,Laguna Coast,-117.79463548189077,33.54526593009062
123703,2504,Laguna Coast,-117.7845130607945,33.54381235065409
123704,7981,Newport Bay,-117.73037137874351,33.60851246373585
12567,0,Laguna Coast,-117.77509446085162,33.53773385444133
12568,2474,Laguna Coast,-117.77373157880919,33.53505560107817
12569,2474,Laguna Coast,-117.77396892136905,33.53606871820375
12570,2474,Laguna Coast,-117.77610724532046,33.5339613711636
12571,2549,Laguna Coast,-117.77421720497264,33.53377238374625
12572,2458,Laguna Coast,-117.76932175686258,33.54279198037959
12573,2469,Laguna Coast,-117.76558896756123,33.53356169275
123705,2375,Laguna Coast,-117.7828294885517,33.54178324766667
12574,327,Aliso,-117.7533993844711,33.512319351965274
12575,2525,Laguna Coast,-117.75727203349726,33.51452168711809
12576,2211,Dana Point,-117.74354372955658,33.50390106859028
123719,4239,San Juan Creek,-117.67161665835395,33.48661634647408
123720,4239,San Juan Creek,-117.66447241341064,33.49114844431074
123721,123720,San Juan Creek,-117.66242505735426,33.490354585407246
123722,4216,San Juan Creek,-117.66574775322789,33.50216853277344
123723,123720,San Juan Creek,-117.65867628385878,33.49466387359546
123724,123723,San Juan Creek,-117.65885829251991,33.49754923705794
123725,123449,San Juan Creek,-117.6491637227503,33.50162389811715
123726,4586,San Juan Creek,-117.64572857957884,33.50534745820448
123727,4584,San Juan Creek,-117.63161366863811,33.51234896450557
123728,4584,San Juan Creek,-117.63623403355626,33.51026216022096
123729,123526,Aliso,-117.71711782338383,33.57064530590405
123730,123689,Aliso,-117.71107088409447,33.57845713512778
123731,123730,Aliso,-117.70821480185612,33.58237512504364
123732,123730,Aliso,-117.71088042818668,33.58225873299616
123733,123735,Aliso,-117.71497747450921,33.592018790045515
123734,123735,Aliso,-117.71187462923194,33.588976793172435
123735,123732,Aliso,-117.71407644721592,33.586383985836406
123736,123735,Aliso,-117.71491934440337,33.586021767852145
123737,123734,Aliso,-117.7116430510531,33.5912099495764
123738,123737,Aliso,-117.71235389219187,33.591230443745246
123739,123734,Aliso,-117.71090805411666,33.59378232157583
123742,123739,Aliso,-117.71005893827106,33.596967243478176
123743,186,Aliso,-117.70059878090356,33.60476650908173
123745,123744,Aliso,-117.69284369348436,33.610308611524815
123746,123745,Aliso,-117.69469474888683,33.61562135649811
123747,123746,Aliso,-117.69452400931974,33.615265158456836
123744,123743,Aliso,-117.6947109391552,33.60688167837725
123748,123746,Aliso,-117.68929460398618,33.620055018570945
123749,123748,Aliso,-117.69016717107945,33.62046361944837
12577,0,Dana Point,-117.73372699158956,33.48957232367569
12578,0,Dana Point,-117.73288345997011,33.48801306596473
12579,123666,Dana Point,-117.72366698642244,33.491058032244325
123750,123748,Aliso,-117.68801384340065,33.623919628352155
123751,123750,Aliso,-117.68454720357619,33.62675156082054
123752,123751,Aliso,-117.67840463085996,33.63101063355381
123753,85,Aliso,-117.67154575313066,33.63729170461217
123754,123753,Aliso,-117.66925227795721,33.640998117817574
123755,123754,Aliso,-117.66497660406132,33.64578347477236
123757,12260,Aliso,-117.65491089632806,33.6614617648702
123758,12260,Aliso,-117.65239375106749,33.66136835825165
123759,26,Aliso,-117.6508691829019,33.6608178708274
123760,26,Aliso,-117.64527728313325,33.66256341214454
123761,274,Aliso,-117.63015721722881,33.666449427530395
123762,24,Aliso,-117.63304964414593,33.669905173793865
123763,123761,Aliso,-117.63819146441591,33.66701841185966
123764,123761,Aliso,-117.62500403685284,33.67294028338071
123765,123546,Aliso,-117.66543837793498,33.62978462331087
123766,281,Aliso,-117.66148637895964,33.63684759033723
123767,123766,Aliso,-117.65735094253667,33.64305891682068
123768,123767,Aliso,-117.65612556173464,33.64333378918287
123769,0,San Clemente,-117.63253321514298,33.43177595314354
